,word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
11184,selfish,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11185,selfishness,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11186,sell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11187,seller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11188,semaphore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11189,semblance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11190,semen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11191,semicolon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11192,seminal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11193,seminar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11194,seminary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11195,semiotics,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11196,senate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11197,senator,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11198,send,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11199,senescence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11200,senile,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11201,senior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11202,seniority,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11203,sensation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11204,sensational,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11205,sense,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11206,senseless,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
11207,senses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11208,sensibility,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11209,sensibly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11210,sensitive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11211,sensory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11212,sensual,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
11213,sensuality,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11214,sensuous,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11215,sentence,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11216,sentient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11217,sentiment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11218,sentimental,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11219,sentimentality,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11220,sentinel,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11221,sentry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11222,separable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11223,separate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11224,separately,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11225,separation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11226,separatist,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11227,sepia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11228,sepsis,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11229,sept,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11230,septic,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11231,septum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11232,sequel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,sequence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11234,sequent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11235,sequestered,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11236,sequestration,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11237,serene,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11238,serenity,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
11239,sergeant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11240,serial,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11241,series,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11242,serif,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11243,seriousness,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
11244,sermon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11245,serpent,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11246,serpentine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11247,serrated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11248,serum,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11249,servant,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11250,serve,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
11251,service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,serviceable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11253,servile,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11254,servitude,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11255,sess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11256,session,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11257,sessions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11258,set,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11259,setback,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11260,sett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11261,setter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11262,settle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11263,settled,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11264,settler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11265,settlor,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
11266,seventh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11267,seventy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11268,sever,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11269,severable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11270,severally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11271,severance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11272,severely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11273,severity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,sew,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11275,sewage,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11276,sewer,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11277,sewerage,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11278,sex,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
11279,sexuality,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11280,sexy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11281,shabby,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11282,shack,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11283,shackle,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11284,shade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11285,shades,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11286,shading,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11287,shadow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11288,shadowy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11289,shady,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11290,shaft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11291,shag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11292,shaggy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11293,shake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11294,shaken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11295,shaking,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11296,shaky,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11297,sham,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11298,shaman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11299,shambles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11300,shame,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11301,shameful,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11302,shameless,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11303,shanghai,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11304,shank,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11305,shanty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11306,shape,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11307,shapely,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11308,share,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
11309,shareholder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11310,shark,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11311,sharpen,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11312,sharpened,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11313,sharpener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11314,sharpness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11315,shatter,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
11316,shattered,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11317,shave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11318,shaving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11319,shawl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11320,sheaf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11321,shear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11322,shears,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11323,sheath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11324,sheathing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11325,shed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11326,sheen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11327,sheep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11328,sheer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11329,sheet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11330,shelf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11331,shell,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
11332,shellfish,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11333,shelter,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11334,shelved,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11335,shepherd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11336,sheriff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11337,sherry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11338,shield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11339,shift,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11340,shifting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11341,shilling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11342,shimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11343,shin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11344,shine,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11345,shingle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11346,shining,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
11347,shiny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11348,ship,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11349,shipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11350,shipping,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11351,shipwreck,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11352,shire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11353,shirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11354,shit,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11355,shiver,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11356,shivering,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11357,shoals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11358,shock,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
11359,shockingly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11360,shoddy,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11361,shoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11362,shoemaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11363,shoot,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11364,shooter,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11365,shooting,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11366,shop,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11367,shopkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11368,shoplifting,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11369,shopping,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11370,shore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11371,shorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11372,short,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11373,shortage,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11374,shortcoming,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11375,shorten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11376,shortening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11377,shorthand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11378,shortly,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11379,shortness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11380,shorts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11381,shot,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
11382,shotgun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11383,shoulder,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11384,shout,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11385,shove,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11386,shovel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11387,shoveling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11388,show,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11389,shower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11390,showing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11391,showy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11392,shrapnel,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11393,shred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11394,shrewd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11395,shriek,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
11396,shrill,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
11397,shrimp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11398,shrine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11399,shrink,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11400,shrinking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11401,shroud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11402,shrub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11403,shrubbery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11404,shrug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11405,shrunk,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11406,shudder,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11407,shuffle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11408,shuffling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11409,shun,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11410,shunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11411,shut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11412,shutter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11413,shuttle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11414,sib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11415,sic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11416,sick,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11417,sickening,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11418,sickle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11419,sickly,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11420,sickness,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11421,side,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11422,sideboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11423,sidestep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11424,sideways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11425,siege,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11426,siesta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11427,sieve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11428,sifting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11429,sigh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11430,sight,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11431,sign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11432,signal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11433,signature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11434,significance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11435,significant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11436,signification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11437,signify,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11438,signpost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11439,silent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11440,silently,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11441,silhouette,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11442,silk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11443,silken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11444,silky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11445,sill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11446,silliness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,silly,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11448,silt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11449,silver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11450,silvery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11451,similar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11452,similarity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11453,simile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11454,simmer,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11455,simmering,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11456,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11457,simples,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11458,simplify,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11459,simply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11460,simulate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11461,simulated,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11462,simulating,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11463,simulation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11464,simultaneous,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11465,simultaneously,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11466,sin,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11467,sincere,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11468,sincerity,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11469,sinful,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11470,sing,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
11471,singer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11472,single,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11473,singly,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11474,singular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11475,singularity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11476,singularly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11477,sinister,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
11478,sink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11479,sinner,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
11480,sinning,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11481,sinus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
